"PaperID","CnfJ","Project","Topic","Description","Title","Year","SoftCopy","HardCopy","Link","Accepted","CondAccepted","Submitted","UndSubmission","InPress","FullPaper","Abstract"
"132","Invited Talks","","Communication Aids","45th Annual Conference of the Hospital Physicists Association, Canterbury, UK","A model-driven study of system structure and vocabulary specification in assistive communication devices","1988","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"133","Invited Talks","HANDYNET","Information Systems","3rd European Symposium ""Europe Facing the Responsibility for people with Special Needs, Heraklion, Crete, Greece, 31 August - 3 September 1990, 5 pages","The Development of the HANDYNET European Information System for people with special needs in Greece","1990","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@61e45f87","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"134","Invited Talks","","Rehabilitation Teleinformatics","International Conference in the framework of the HELIOS programme, Rhodes, Greece, 12-14 September 1990, 7 pages","Tele-Informatics as a Tool in the Process of the Socio-Economic Integration of People with Special Needs","1990","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@7c9b78e3","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"135","Invited Talks","HANDYNET","Technical Aids","United Nations Workshop on Rehabilitation, Fagernes, Norway, 12-15 May 1991, 5 pages","An Overview of the Provision System for Technical Aids and Rehabilitation Engineering Solutions in Greece","1991","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@3068b369","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"136","Invited Talks","TIDE-GUIB","Accessibility","Επιστημονικό Συνέδριο Οφθαλμολογίας, Αθήνα, Ιανουάριος 1993, 7 σελίδες","Πρόσβαση ατόμων με προβλήματα όρασης σε προηγμένα υπολογιστικά συστήματα","1993","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@17ca8b92","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"137","Invited Talks","TIDE-CORE","Modelling","RESNA '93 Conference, Las Vegas, USA, 12-17 June 1993, 1 page","An approach to modelling the Rehabilitation Technology market in Europe","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"138","Invited Talks","COST 219","Telecommunication services","COST 219 Seminar, Budabest, Hungary, 9 November 1993","Universal Access to Telecommunication Services: The Guy Gobut Report","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"139","Invited Talks","COST 219","Telecommunication services","Proceedings of the workshop on ""Elderly - Elderly, disabled and technology, CEU, DG V - DG XII,  Brussels, Belgium, 17-18 January 1994, pp 111-113.","Universal Access to telecommunication services in Europe: A review of critical issues","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"140","Invited Talks","HANDYNET","Information Systems","Plenary evaluation session on The HANDYNET System today and in the future, Cologne, Germany, 17-18 May 1994, 16 pages.","HANDYNET, a multimedia tool: The technological trrends in the provision of information","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"141","Invited Talks","HANDYNET","Information Systems","Conference on the European Policy for equal opportunities (CEU DG-V and ESAEA), Athens, Greece, 29-30 June 1994.","The national dimension in the development of the European HANDYNET System","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"142","Invited Talks","HANDYNET","Information Systems","1st European Conference on Thalassemia, Corfu, Greece, 26-28 June 1994, 8 pages.","The HANDYNET Initiative CEU-DG V","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"143","Invited Talks","","Information Technology","4ο Πανελλήνιο Συνέδριο Γεροντολογίας-Γηριατρικής, Αθήνα, 14-16 Δεκεμβρίου 1995","Τεχνολογίες της πληροφορικής αξιοποιήσιμες από όλους","1995","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@5491f68b","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"144","International Journals","","Assistive Technology","International Journal of Human-Computer Interaction, vol. 10(4), pp.297-326.","Employing Queueing Modelling in Intelligent Multimedia User Interfaces","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@736ac09a","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"145","International Journals","","Multimedia Systems","Computer Standards and Interfaces, Special Issue on Intelligent Multimedia Presentation Systems, Vol.18(6,7), December 1997, pp 509-514.","Adaptation in IMMPS as a Decisions Making Process","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@6ecd665","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"146","Proceedings of international conferences (full-paper reviewed)","","User Interfaces","1997 ACM International Conference on Intelligent User Interfaces, (IUI '97), Orlando, USA, 6-9 January 1997 (pp. 195-202). New York: ACM Press.","Decision Making in Intelligent User Interfaces","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@45394b31","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"147","Proceedings of international conferences (full-paper reviewed)","","Modelling","BCS-FACS Workshop on Formal Aspects of the Human-Computer Interface, Sheffield, UK, 10-12 September 1996, pp. 143-150.","Modelling Interactions as Queues","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1ec7d8b3","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"148","Proceedings of international conferences (full-paper reviewed)","","Multimedia Systems","12th European Conference on Artificial intelligence (ECAI '96) Workshop on  ""Towards a Standard Reference Model for Intelligent Presentation Systems, Budabest, Hungary, 13 August 1996, 4 pages.","Deciding ""What"", ""When"", ""Why"" and ""How"" to Adapt in Intelligent Multimedia Presentation Systems","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@3b0ca5e1","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"149","Invited papers in international conferences","TIDE-ACCESS","User Interfaces","Proceedings of the ACCESS Consortium Workshop on Unifitied Access to Computer Systems by people with Disabilities, London, U.K, 1 October 1996, 6 pages. London: RNIB.","Developing User Interfaces for All","1996","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"150","International Journals","TIDE-ACCESS","User Interface Design","International Journal of  Interacting with Computers, vol. 9(1), 1997, 73-104.","Supporting user adapted interface design: The USE-IT system","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@5bb3131b","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"152","International Journals","TIDE-ACCESS","Expert  Systems","Expert Systems with Applications Journal, 12(2), pp 225-245.","Knowledge-based Support for User-Adapted Interaction Design","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@54dcbb9f","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"153","International Journals","","Modelling","International Journal of Intelligent Systems, vol. 12(10), 1997, pp. 753-762.","Modelling Decisions in Intelligent User Interfaces","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@74fef3f7","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"155","Proceedings of international conferences (full-paper reviewed)","","Human Factors","Contemporary Ergonomics 1997, The Ergonomics Society 1997 Annual Conference, (Taylor & Francis), Grantham, UK. 15-17 April 1997, pp. 504-509. London: Taylor & Francis.","Human Factors Knowledge Repository for Designing Accessible User Interfaces","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@2a037324","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"156","Editorials and articles in ERCIM News","TIDE-ACCESS","Accessibility","ERCIM NEWS, no 26, July 1996, pp 16-17","Access to Lexical Knowledge in Interpersonal Communication Aids","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@69eb86b4","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"163","Proceedings of international conferences (full-paper reviewed)","","Non-Visual Interaction","2nd ACM/SIGGAPH Conference on Assistive Technologies (ASSETS '96), Vancouver, Canada, 11-12 April 1996, pp. 117-123. New York: ACM Press.","A Generic Direct Manipulation 3d-Auditory Environment for Hierarchical Navigation in Non-Visual Interaction","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@585ac855","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"164","Proceedings of international conferences and workshops (abstract reviewed)","","Educational Software","2nd Conference on Educational Computing, Athens, Greece, 11-13 November 1994, pp.225-230.","Word Processing for People with Special Needs","1994","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"165","Proceedings of international conferences and workshops (abstract reviewed)","HORIZON","Educational Software","2nd Conference on Educational Computing, Athens, Greece, 11-13 November 1994, pp. 221-228.","An Augmented Educational Environment  for people with special needs","1994","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"166","Proceedings of international conferences (full-paper reviewed)","ACTS-AVANTI","Web Browsers","In G. Anogiannakis, C. Buhler & M. Soede (Eds), Proceedings of the 4th European Conference for the Advancement of Assistive Technology (AAATE '97), Porto Carras, Greece, 29 September - 2 october 1997, pp. 233-237. Amsterdam: IOS Press.","Developing Web Browsers Accessible to All: Supporting User-Adapted Interaction","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@5bb8f9e2","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"167","Editorials and articles in ERCIM News","RACE","Accessibility","ERCIM NEWS, no 13, April 1993, pp 21-22","Accessibility of B-ISDN Terminals and Services by people with Special Needs","1993","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"168","Editorials and articles in ERCIM News","TIDE-GUIB","Accessibility","ERCIM NEWS no 14, July 1993, pp 23","Access to GUIs by Blind People","1993","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"170","Editorials and articles in ERCIM News","","Information Society","ERCIM NEWS, no 28, Special Issue on Information Technology empowering Disabled and Elderly People, January 1997, pp 4-5.","Editorial: Disabled and Elderly people in the Information Society","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@6a933be2","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"171","Editorials and articles in ERCIM News","","Robotics","ERCIM NEWS, no 28, Special Issue on Information technology empowering Disabled and Elderly People, January 1997, pp.14-15","Robotic Wheelchair Platform Navigation","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@5f78de22","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"172","Editorials and articles in ERCIM News","TIDE-ACCESS","User Interfaces","ERCIM NEWS no 28, Special Issue on Information technology empowering Disabled and Elderly People, January 1997, pp 22-23","Unified User Interface Development","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@516ebdf8","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"173","Proceedings of international conferences (full-paper reviewed)","TIDE-ACCESS","Human-Computer Interaction","In M.D. Harrison, & J.C. Torres (Eds), Proceedings of the 4th Eurographics Workshop on Design, Specification and Verification of Interactive Systems (DSV-IS '97), Granada, Spain, 4-6 June 1997, pp. 177-192. Berlin: Springer-Verlag.","Unifying Toolkit programming Layers: a Multi-purpose Toolkit Integration Module","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@4d8539de","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"174","Proceedings of international conferences (full-paper reviewed)","TIDE-ACCESS","User Interface Design","ACM Conference on Designing Interactive System: Processes, Practices, Methods and Techniques (DIS '97), Amsterdam, The Netherlands, 18-20 August 1997, pp.323-334. New York: ACM Press.","Designing user-adapted interfaces: The unified design method for transformable interactions","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@3eba57a7","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"175","Proceedings of international conferences and workshops (abstract reviewed)","TIDE-ACCESS","User Interface Design","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August (vol. 1, pp.465-468) HCI International '97], San Francisco, USA, 24-29 August 1997, pp. 465-468. Amsterdam: Elsevier, Elsevier Science.","Abstract Task Definition and Incremental Polymorphic Physical Instantiation: The Unified Interface Design Method","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@272a179c","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"176","Proceedings of international conferences and workshops (abstract reviewed)","TIDE-ACCESS","Agents","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], USA, 24-29 August 1997, (vol. 1, pp. 461-464). Amsterdam: Elsevier, Elsevier Science.","Agent Classes For Managing Dialogue Control Specification Complexity: A Declarative Language Framework","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@30feffc","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"177","Proceedings of international conferences and workshops (abstract reviewed)","","User Interface Design","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds.), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August 1997, (vol. 1, pp.437-440). Amsterdam: Elsevier, Elsevier Science.","Interface Design for Disabled People: Eliciting User Centred Design Constraints","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@67207d8a","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"178","Proceedings of international conferences and workshops (abstract reviewed)","TIDE-ACCESS","Accessibility","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97), San Francisco, USA, 24-29 August 1997, (vol. 1, pp. 429-432). Amsterdam: Elsevier, Elsevier Science.","Embedding Scanning Techniques Accessible to Motor-Impaired users in the WINDOWS Object Library","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@bcb09a6","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"179","Proceedings of international conferences and workshops (abstract reviewed)","TIDE-ACCESS","Accessibility","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97), San Francisco, USA, 24-29 August 1997, vol. 1, pp. 469-472. Amsterdam: Elsevier, Elsevier Science.","User Interface Accessibility: A Retrospective of Current Standardisation Efforts","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@7c2a69b4","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"180","Proceedings of international conferences and workshops (abstract reviewed)","","Human-Computer Interaction","In G. Salvendy, m.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August 1997, vol. 1, pp. 473-476. Amsterdam: Elsevier, Elsevier Science.","Towards the Next Generation of UIST: Developing for all Users","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@a619c2","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"181","Proceedings of international conferences and workshops (abstract reviewed)","TIDE-ACCESS","Human-Computer Interaction","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August 1997, vol. 1, pp. 453-456. Amsterdam: Elsevier, Elsevier Science.","Software Architecture for Transformable Interface Implementations: Building User-Adapted Interactions","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@648ee871","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"182","Proceedings of international conferences and workshops (abstract reviewed)","TIDE-ACCESS","Human-Computer Interaction","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San-Francisco, USA, 24-29 August 1997,vol. 1,  pp. 457-460. Amsterdam: Elsevier, Elsevier Science.","Unifying and Merging Toolkits: A Multi-Purpose Toolkit Integration Engine","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@375b5b7f","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"183","Key-note addresses in major international conferences","","User Interfaces","In A. Jameson, C. Paris & C. Tasso (Eds), Proceedings of the 6th International Conference on User Modeling (UM '97), Chia Laguna, Italy, 2-5 June 1997, pp. 443-444. Series: CISM International Centre for Mechanical Sciences. NR. 383. Berlin:Springer-Verlag","User Interfaces for All (UI4ALL): Developing Interfaces for diverse User Groups","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1813f3e9","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"184","Proceedings of international conferences (full-paper reviewed)","TIDE-ACCESS","Communication Aids","In G. Anogiannakis, C. Buhler & M. Soede (Eds), Proceedings of 4th European Conference for the Advancement of Assistive Technology (AAATE '97), Porto Carras, Greece, 29 September - 2 October 1997, pp. 200-205. Amsterdam: IOS Press.","Vocabulary Management in Modular Interpersonal Communication Aids","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@28cb9120","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"185","Proceedings of international conferences (full-paper reviewed)","TIDE-ACCESS","Accessibility","In G. Anogiannakis, C. Buhler & M. Soede (Eds), Proceedings of the 4th European Conference for the Advancement of Assistive Technology (AAATE '97), Porto Carras, Greece, 29 September - 2 October 1997, pp. 39-43. Amsterdam: IOS Press","Universal accessibility & standardisation: New opportunities and prospects","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@3b152928","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"186","Proceedings of international conferences (full-paper reviewed)","TIDE-ACCESS","User Interfaces","In G. Anogiannakis, C. Buhler, &  M. Soede (Eds), Proceedings of 4th European Conference for the Advancement of Assistive Technology (AAATE '97), Porto Carras, Greece, 29 September - 2 October 1997, pp. 29-33. Amsterdam:IOS Press.","Unified Interface Development : A step towards User Interfaces for All","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@56781d96","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"187","Proceedings of international conferences (full-paper reviewed)","TIDE-ACCESS","Accessibility","In G. Anogiannakis, C. Buhler & M. Soede (Eds) 4th European Conference for the Advancement of Assistive Technology (AAATE '97), Porto Carras, Greece, 29 September - 2 October 1997, pp. 34-38. Amsterdam: IOS Press.","Strategies for Integrating Universal Access Technologies in prevailing User Interface Software Architectures","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@5173200b","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"189","Editorials in international journals","","Rehabilitation","IEEE Transactions on Rehabilitation Engineering, Special Section on Rehabilitation in Europe, vol. 3(1), pp.62-64","Rehabilitation in Europe","1995","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"190","Poster presentations in international conferences","TIDE-ACCESS","User Interfaces","In Abridged Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97), San Francisco, USA, 24-29 August 1997, pp. 21.","Propagating Human Factors Knowledge to User Interface Development","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@25c5e994","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"191","Poster presentations in international conferences","TIDE-ACCESS","Human-Computer Interaction","In Abridged Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97), San Francisco, USA, 24-29 August 1997, pp.66.","Encapsulating Multi-layer Interface Architectures within the Component-Based Development Paradigm","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@378bd86d","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"192","Poster presentations in international conferences","TIDE-ACCESS","Non-Visual Interaction","In Abridged Proceedings of the 7th International Conference on Human-Computer Interaction (HCI Intermnational '97), San Francisco, USA, 24-29 August 1997, pp.61.","Metaphor Fusion in Non-Visual Interaction","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@2189e7a7","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"193","Poster presentations in international conferences","TIDE-ACCESS","User Interface Design","In Abridged Proceedings of the 7th International Conference on Human Computer Interaction (HCI International '97), San Francisco, USA, 24-29 August 1997, pp.22","Task awareness versus task orientation: Comparing two perspectives to user interface design","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@69b2f8e5","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"194","Books - Proceedings","","User Interfaces","Proceedings of the 1st ERCIM Workshop ""Towards User Interfaces for All: Current efforts and future trends"", Heraklion, Crete, 230 Pages. Available electronically at http://ui4all.ics.forth.gr /UI4ALL-95/proceedings.html","Proceedings of the 1st ERCIM Workshop on ""Towards User Interfaces for All: Current efforts and future trends""","1995","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"195","International Journals","TIDE-CORE","Assistive Technology","International Journal of Rehabilitation Research, vol. 17(4), 1994, pp. 343-256.","The demand, supply and provision system of the rehabilitation Technology market in Europe: a modelling perspective","1994","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@6331250e","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"197","Proceedings of international conferences and workshops (abstract reviewed)","","User Interface Design","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August 1997, pp. 165-168. Amsterdam: Elsevier, Elsevier Science.","Addressing Cultural Diversity Through Unified Interface Development","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@a10c1b5","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"198","Proceedings of international conferences (full-paper reviewed)","TIDE-GUIB","Accessibility","North Sea Conference on Bio-Medical Engineering, Antwerp, Belgium, 19-22 November 1990, 10 pages","Access to Pictorial Information by Blind People","1990","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"199","Invited papers in international conferences","","Accessibility","In S. Howardf, J. Hammond & G. Lindgaard (Eds.), Proceedings of the 6th International Conference on Human-Computer Interaction (INTERACT '97), Workshop on Guidelines for the design of HVI for People with Disabilities, Sidney, Australia, 14-18 July 1997, 3 pages. London: Chapman & Hall.","Designing for Accessibility: Reflections on the use of Human Factors Design Guidelines","1997","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"200","Proceedings of international workshops (full-paper reviewed)","","Graphical User Interfaces","2nd ERCIM Workshop on ""User Interfaces for All"", Prague, Chech Republic, 7-8 November 1996, 6 pages.","ERCIM Collaborative Interaction Design Toolset","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@644abb8f","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"201","Proceedings of international workshops (full-paper reviewed)","","Graphical User Interfaces","2nd ERCIM Workshop on ""User Interfaces for All"", Prague, Chech Republic, 7-8 November 1996, 2 pages","Interaction in an ERCIM Virtual Laboratory","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1a411233","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"202","Editorials and articles in ERCIM News","ACTS-AVANTI","Web Browsers","ERCIM News no 31, October 1997, pp.50-51","The AVANTI Web Browser","1997","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"203","Proceedings of international workshops (full-paper reviewed)","","Graphical User Interfaces","3rd ERCIM Workshop on ""User Interfaces for All"", Obernai, France, 2-4 November 1997, pp. 121-126.","Impediments to designing and developing for accesibility, accomodation and high quality interaction","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@70325d20","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"204","Proceedings of international workshops (full-paper reviewed)","TIDE-ACCESS","Human-Computer Interaction","In C. Stephanidis & N. Carbonell (Eds.), Proceedings of the 3rd ERCIM Workshop on ""User Interfaces for All"", Obernai, France, 2-4 November 1997, pp. 75-90 (16 pages).","Unified manipulation of interaction objects: integration, augmentation, expansion and abstraction","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@7c2327fa","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"205","Proceedings of international workshops (full-paper reviewed)","ACTS-AVANTI","Web Browsers","In C. Stephandis and N. Carbonell (Eds.), Proceedings of the 3rd ERCIM Workshop on ""User Interfaces for All"", Obernai, France, 3-4 November 1997, 14 pages.","Supporting Interface Adaptation: The AVANTI Web-Browser","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@4d847d32","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"207","Books - Proceedings","","User Interfaces","3rd ERCIM Workshop on ""User Interfaces for All"", Obernai, France, 3-4 November 1997, 244 pages. Available electronically at http://ui4all.ics.forth.gr/UI4ALL-97/proceedings.html","Proceedings of the 3rd ERCIM Workshop on ""User Interfaces for All""","1997","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"208","Books - Proceedings","","User Interfaces","2nd ERCIM Workshop on ""User Interfaces for All"", Prague, Czech Republic, 7-8 November 1996, 122 pages. Available electronically at http://ui4all.ics.forth.gr/UI4ALL-96/proceedings.html","Proceedings of the 2nd ERCIM Workshop on ""User Interfaces for All""","1996","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"209","International Journals","TIDE-GUIB","UIMS","International Journal of Interacting with Computers, vol. 11, pp. 173-209.","The HOMER UIMS for Dual User Interface Development: Fusing Visual and Non-visual Interactions","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@5f462e3b","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"210","International Journals","","Standards/Guidelines","International Journal on Interacting with Computers, special issue on ""Tools for Working with Guidelines"", 12(3), 281-311.","Integrated Support for Working With Guidelines: The Sherlock Guideline Management System","2000","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@3d7fa3ae","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"211","International Journals","TIDE-ACCESS","Artificial Intelligence","International Journal on Interacting with Computers, special issue on ""The Reality of Intelligent Interface Technology"", 12(4), 383-408.","Encapsulating intelligent interactive behaviour in unified interface artefacts","2000","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@58065f0c","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"212","International Journals","TIDE-ACCESS","User Interfaces","Ergonomics - An International journal of research and practice in human factors and ergonomics, vol. 42(10), pp. 1283 - 1310.","Propagating experience-based accessibility guidelines to user-interface development","1999","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@3605c4d3","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
