book_topic_id,topic_name
df1bdb42-03e2-43b4-b5c8-7d13479cbbe2,Springer Briefs in Cybersecurity
8db2fdbe-76d7-4d1f-9fd2-c42c53214e77,Evakuation
27a98104-272e-437d-9663-98f61c16c4b3,Safety
09238515-41c3-4ac1-ae88-de2a0e354008,Risk Management
182f10e6-9551-4052-ab04-0b42546276cc,user engineering
bdacb961-0716-4a66-a9ed-63ff76fb5051,Lecture Notes in Electrical Engineering
db2e4ae8-938b-41df-a753-ab8b08dc0f19,teenagers
c523a675-ab54-4348-9c52-22196e78df54,Children
60027429-2247-4a98-a18e-27d3a7f86f3c,secularization
1fe6c884-bca1-41b4-a77f-668009c7210f,Art
b800f388-0e18-4fc4-b98b-2276ec399feb,smart learning
6e81c9d2-85f2-4d09-a24f-555bd0130166,smart cities
49f6a778-19ac-4510-be03-10009be6af4b,tablet technology
d6ac6031-56c4-4677-a872-e8673bb04df2,User centred design
aaa5e9cc-31f1-46c2-b81c-ebcda8317117,creativity
2de4a20e-80ae-4b16-a323-76fae4bfbb49,Automotive environments
ccffadce-6849-417f-a499-a3d2d344512a,Distributed systems
27ffa55d-ab01-4d2f-926b-6f2ddd49df7b,monitoring
96c73b61-3c6c-4830-9d42-489d5d15ea68,springer Briefs in Human-Computer Interaction
ec9bc1ab-79dd-4fa6-8e7b-98fe2644bbe6,Government
868b2a65-393f-41e7-8923-05b78f412657,Springer Notes in Computer Science
6f3e6409-f644-4146-a8c9-05505b37f96b,User Expeience
b40f6d5d-fba7-4e14-a211-35fb53e69e2c,Undergraduate topics in Computer Science
feff6ddd-5483-4b1f-8583-3431fc62b615,big data
430b0a88-4eb1-4827-ad79-fbbd5c7c0213,Questionnaire design
79ded0c5-f720-4ba2-9339-6fdec69194af,User Experience
e13b29b2-6f21-4d9e-8709-9b4210f24c0b,Digital technologies
daa1c890-db2a-492b-81b0-8e8ecf62a48f,Museums
51f44d2b-37f3-4494-ab9d-2f05c2420cb5,Transport
954a2f5d-78c9-4ca7-8fb7-b58b5b9204c2,virtual environments
2cd55dbe-2569-4659-950b-4ef0fe0c7ca8,Assistive Environments
ad5c7f24-df36-48d9-b68b-7d53fda157c8,Cybersecurity
01824902-6612-4705-a442-5ad857163d23,Cognitive Ergonomics
dd63265b-aa22-42e3-ac9d-68eb8aa023f8,well-being
bd2fb084-ef3a-4fcd-b190-0c7f1f6df1bd,aging
14d3d5c2-5618-4b5e-b8ed-0f945c983fe3,ethics
8470589b-2f60-4a45-adc5-e4ca0e819e44,Sustainability
8e4ac593-c118-4da9-a012-d5483fbd6700,intelligent environments
019e357a-e78b-418f-812d-d33594dc1137,Automation
a50e9594-005c-42db-8b44-84049ce054d9,e-services
c1569f73-c92b-428f-b94f-3455c63fe14f,Deep Learning
dd312af2-447e-4076-9e88-fe19755ea4a3,Cognitive Technologies
e7a15c8e-05e2-46bb-8079-5877385920b9,Text-to-Speech (TTS) 
456a8db9-6693-42df-b414-f656094681f1,Teaching Technology
d4447f04-267d-4fe7-8df2-58f27b646ffe,Information Science and Technology (IST)
bb60c4b7-3ffe-448e-a26e-0a2dbe87615e,extended reality
4cecd806-a7de-47df-86ff-8984fcc1e2c1,biometrics
ad4b664f-0acf-4388-b90f-9a74b30232d5,arts
f3cdb12b-cefb-46b8-87a8-f2a5b212f13d,Metaverse
429cb21c-0ba9-4523-9bf7-9b04bd5fa69a,UX
d0cd6599-3fb8-43d5-a7fd-6b4211625721,artificial psychology
006d10b4-1be1-4de3-8c03-3adf336dac11,language models
54c1999f-ea46-4185-83b9-ea5ed3abd95a,autism
62b0315f-eec4-4afe-8ec8-d48717d4e205,Conceptual Models
3ef38df1-b995-4121-865d-169fad75d56e,humanity
f40aa223-0f9b-47b6-acfd-ea6aa4da8d2c,sketching
9631df16-6a77-4958-bbbe-8122f21cba62,Technology Acceptance Model (TAM)
9cf76eec-729c-489f-ad53-ec20b99f8f54,World Wide Web navigation
a3d1ed7d-3a47-4d54-af51-32aaf08adb85,User Support Tools
f282b48d-77fb-40f0-8340-1bd73ac5b088,Aged Population
5d1958b1-5621-4a43-a570-a91992766778,mobility
38ad62c5-5065-4a26-945f-632e6c7f13a6,multimodality
01b43b46-4b06-4aef-b257-18a603930e03,pervasive interactions
a9adc3b7-1b93-4ded-8230-f8f16fd6d3d0,human aspects
39cd996b-3635-4b3d-b7ae-b776cbf51137,Digital Human Modeling
f6c6576b-bad9-4eaa-a7d1-07e9143ecbcc,distributed interactions
8001c4b3-7f04-4abd-9016-2c9dc8805e6f,privacy
